Sep=,
DAQ,Date,Time,A0,A3,B5,Humidity (SCD30),CO2 (SCD30),VOC(SGP40)
1,0-1-1,1:23:21,0.22,0.24,96,34.16,436.0,34171
1,0-1-1,1:23:24,0.22,0.24,100,34.23,433.0,34179
1,0-1-1,1:23:27,0.22,0.24,100,34.21,432.0,34170
1,0-1-1,1:23:31,0.22,0.24,97,34.19,430.0,34179
1,0-1-1,1:23:34,0.22,0.24,117,34.18,429.0,34190
1,0-1-1,1:23:37,0.22,0.24,99,34.17,431.0,34199
1,0-1-1,1:23:40,0.22,0.24,101,34.21,433.0,34199
1,0-1-1,1:23:43,0.22,0.24,98,34.14,434.0,34210
1,0-1-1,1:23:47,0.22,0.24,98,34.17,435.0,34215
1,0-1-1,1:23:50,0.22,0.24,28,34.13,432.0,34226
1,0-1-1,1:23:53,0.22,0.24,102,34.09,431.0,34231
1,0-1-1,1:23:56,0.22,0.24,10,34.05,431.0,34247
1,0-1-1,1:23:59,0.22,0.24,109,34.06,434.0,34242
1,0-1-1,1:24:2,0.22,0.24,33,34.05,434.0,34251
1,0-1-1,1:24:6,0.22,0.24,98,34.06,436.0,34254
1,0-1-1,1:24:9,0.22,0.24,99,34.09,437.0,34271
1,0-1-1,1:24:12,0.22,0.24,101,34.02,434.0,34267
1,0-1-1,1:24:15,0.22,0.24,93,33.98,433.0,34262
1,0-1-1,1:24:18,0.22,0.24,102,33.95,433.0,34255
1,0-1-1,1:24:22,0.22,0.24,103,33.87,432.0,34278
1,0-1-1,1:24:25,0.22,0.24,102,33.9,432.0,34275
1,0-1-1,1:24:28,0.22,0.24,107,33.9,433.0,34263
1,0-1-1,1:24:31,0.22,0.24,42,33.92,430.0,34274
1,0-1-1,1:24:34,0.22,0.24,97,33.92,433.0,34287
1,0-1-1,1:24:37,0.22,0.24,6,33.96,432.0,34286
1,0-1-1,1:24:41,0.22,0.24,103,33.93,431.0,34291
1,0-1-1,1:24:44,0.22,0.24,14,33.89,431.0,34275
1,0-1-1,1:24:47,0.22,0.24,97,33.86,431.0,34278
1,0-1-1,1:24:50,0.22,0.24,93,33.77,432.0,34271
1,0-1-1,1:24:53,0.22,0.24,102,33.77,434.0,34274
1,0-1-1,1:24:57,0.22,0.24,98,33.8,434.0,34275
1,0-1-1,1:25:0,0.22,0.24,98,33.78,434.0,34271
1,0-1-1,1:25:3,0.22,0.24,97,33.8,434.0,34274
1,0-1-1,1:25:6,0.22,0.24,97,33.8,435.0,34271
1,0-1-1,1:25:9,0.22,0.24,101,33.79,435.0,34266
1,0-1-1,1:25:12,0.22,0.24,51,33.77,434.0,34267
1,0-1-1,1:25:16,0.22,0.24,97,33.69,434.0,34275
1,0-1-1,1:25:19,0.22,0.24,9,33.71,435.0,34270
1,0-1-1,1:25:22,0.22,0.24,103,33.73,436.0,34271
1,0-1-1,1:25:25,0.22,0.24,23,33.69,436.0,34270
1,0-1-1,1:25:28,0.22,0.24,102,33.68,436.0,34275
1,0-1-1,1:25:31,0.22,0.24,91,33.67,436.0,34263
1,0-1-1,1:25:35,0.22,0.24,103,33.57,436.0,34258
1,0-1-1,1:25:38,0.22,0.24,92,33.58,436.0,34259
1,0-1-1,1:25:41,0.22,0.24,105,33.59,436.0,34262
1,0-1-1,1:25:44,0.22,0.24,93,33.59,436.0,34255
1,0-1-1,1:25:47,0.22,0.24,100,33.62,436.0,34243
1,0-1-1,1:25:51,0.22,0.24,100,33.68,434.0,34230
1,0-1-1,1:25:54,0.22,0.24,54,33.62,434.0,34235
1,0-1-1,1:25:57,0.22,0.24,105,33.62,433.0,34230
1,0-1-1,1:26:0,0.22,0.24,10,33.58,434.0,34227
1,0-1-1,1:26:3,0.22,0.24,103,33.55,433.0,34219
1,0-1-1,1:26:6,0.22,0.24,2,33.55,434.0,34222
1,0-1-1,1:26:10,0.22,0.24,100,33.57,434.0,34227
1,0-1-1,1:26:13,0.22,0.24,95,33.57,434.0,34222
1,0-1-1,1:26:16,0.22,0.24,74,33.6,436.0,34227
1,0-1-1,1:26:19,0.22,0.24,51,33.54,436.0,34223
1,0-1-1,1:26:22,0.22,0.24,66,33.51,437.0,34214
1,0-1-1,1:26:26,0.22,0.24,57,33.54,438.0,34203
1,0-1-1,1:26:29,0.22,0.24,54,33.5,438.0,34186
1,0-1-1,1:26:32,0.22,0.24,64,33.47,439.0,34199
1,0-1-1,1:26:35,0.22,0.24,42,33.45,441.0,34203
1,0-1-1,1:26:38,0.22,0.24,37,33.43,441.0,34198
1,0-1-1,1:26:41,0.22,0.24,34,33.55,442.0,34199
1,0-1-1,1:26:45,0.22,0.24,83,33.55,441.0,34206
1,0-1-1,1:26:48,0.22,0.24,14,33.46,442.0,34195
1,0-1-1,1:26:51,0.22,0.24,110,33.55,444.0,34191
1,0-1-1,1:26:54,0.22,0.24,69,33.49,444.0,34198
1,0-1-1,1:26:57,0.22,0.24,31,33.49,443.0,34203
1,0-1-1,1:27:1,0.22,0.24,71,33.45,443.0,34202
1,0-1-1,1:27:4,0.22,0.24,90,33.45,444.0,34215
1,0-1-1,1:27:7,0.22,0.24,92,33.51,444.0,34215
1,0-1-1,1:27:10,0.22,0.24,101,33.51,445.0,34210
1,0-1-1,1:27:13,0.22,0.24,92,33.52,446.0,34219
1,0-1-1,1:27:16,0.22,0.24,84,33.52,448.0,34238
1,0-1-1,1:27:20,0.22,0.24,101,33.54,448.0,34239
1,0-1-1,1:27:23,0.22,0.24,14,33.54,448.0,34247
1,0-1-1,1:27:26,0.22,0.24,96,33.51,448.0,34266
1,0-1-1,1:27:29,0.22,0.24,4,33.49,448.0,34275
1,0-1-1,1:27:32,0.22,0.24,102,33.54,450.0,34278
1,0-1-1,1:27:35,0.22,0.24,51,33.48,450.0,34299
1,0-1-1,1:27:39,0.22,0.24,96,33.48,451.0,34307
1,0-1-1,1:27:42,0.22,0.24,100,33.44,452.0,34314
1,0-1-1,1:27:45,0.22,0.24,95,33.44,454.0,34347
1,0-1-1,1:27:48,0.22,0.24,95,33.45,455.0,34330
1,0-1-1,1:27:51,0.22,0.24,86,33.47,454.0,34339
1,0-1-1,1:27:55,0.22,0.24,92,33.48,454.0,34319
1,0-1-1,1:27:58,0.22,0.24,93,33.44,453.0,34318
1,0-1-1,1:28:1,0.22,0.24,100,33.39,453.0,34319
1,0-1-1,1:28:4,0.22,0.24,26,33.38,454.0,34306
1,0-1-1,1:28:7,0.22,0.24,90,33.38,455.0,34315
1,0-1-1,1:28:10,0.22,0.24,13,33.38,455.0,34311
1,0-1-1,1:28:14,0.22,0.24,104,33.31,454.0,34314
1,0-1-1,1:28:17,0.22,0.24,31,33.29,455.0,34307
1,0-1-1,1:28:20,0.22,0.24,101,33.25,454.0,34294
1,0-1-1,1:28:23,0.22,0.24,88,33.25,454.0,34275
1,0-1-1,1:28:26,0.22,0.24,99,33.23,455.0,34287
1,0-1-1,1:28:30,0.22,0.24,94,33.27,455.0,34258
1,0-1-1,1:28:33,0.22,0.24,100,33.28,454.0,34239
1,0-1-1,1:28:36,0.22,0.24,99,33.23,454.0,34238
1,0-1-1,1:28:39,0.22,0.24,96,33.29,455.0,34243
1,0-1-1,1:28:42,0.22,0.24,97,33.31,455.0,34251
1,0-1-1,1:28:45,0.22,0.24,66,33.32,455.0,34258
1,0-1-1,1:28:49,0.22,0.24,93,33.32,456.0,34251
1,0-1-1,1:28:52,0.22,0.24,6,33.31,456.0,34254
1,0-1-1,1:28:55,0.22,0.24,94,33.32,456.0,34267
1,0-1-1,1:28:58,0.22,0.24,10,33.25,456.0,34263
1,0-1-1,1:29:1,0.22,0.24,97,33.28,456.0,34274
1,0-1-1,1:29:5,0.22,0.24,70,33.31,455.0,34283
1,0-1-1,1:29:8,0.22,0.24,92,33.34,455.0,34294
1,0-1-1,1:29:11,0.22,0.24,97,33.31,454.0,34303
1,0-1-1,1:29:14,0.22,0.24,95,33.37,454.0,34311
1,0-1-1,1:29:17,0.22,0.24,92,33.34,454.0,34318
1,0-1-1,1:29:20,0.22,0.24,95,33.34,454.0,34315
1,0-1-1,1:29:24,0.22,0.24,102,33.29,454.0,34330
1,0-1-1,1:29:27,0.22,0.24,91,33.27,454.0,34327
1,0-1-1,1:29:30,0.22,0.24,100,33.25,454.0,34339
1,0-1-1,1:29:33,0.22,0.24,17,33.28,455.0,34330
1,0-1-1,1:29:36,0.22,0.24,107,33.22,454.0,34315
1,0-1-1,1:29:40,0.22,0.24,5,33.22,455.0,34306
1,0-1-1,1:29:43,0.22,0.24,98,33.17,454.0,34315
1,0-1-1,1:29:46,0.22,0.24,39,33.17,455.0,34307
1,0-1-1,1:29:49,0.22,0.24,96,33.18,456.0,34286
1,0-1-1,1:29:52,0.22,0.24,94,33.18,456.0,34287
1,0-1-1,1:29:55,0.22,0.24,102,33.15,455.0,34278
1,0-1-1,1:29:59,0.22,0.24,84,33.24,455.0,34275
1,0-1-1,1:30:2,0.22,0.24,93,33.26,455.0,34279
1,0-1-1,1:30:5,0.22,0.24,101,33.24,455.0,34266
1,0-1-1,1:30:8,0.22,0.24,95,33.23,455.0,34259
1,0-1-1,1:30:11,0.22,0.24,97,33.22,455.0,34250
1,0-1-1,1:30:15,0.22,0.24,61,33.18,454.0,34267
1,0-1-1,1:30:18,0.22,0.24,101,33.23,454.0,34275
1,0-1-1,1:30:21,0.22,0.24,6,33.24,454.0,34278
1,0-1-1,1:30:24,0.22,0.24,89,33.2,454.0,34283
1,0-1-1,1:30:27,0.22,0.24,4,33.2,454.0,34282
1,0-1-1,1:30:30,0.22,0.24,98,33.18,456.0,34283
1,0-1-1,1:30:34,0.22,0.24,86,33.18,456.0,34291
1,0-1-1,1:30:37,0.22,0.24,104,33.15,456.0,34294
1,0-1-1,1:30:40,0.22,0.24,95,33.18,456.0,34291
1,0-1-1,1:30:43,0.22,0.24,92,33.17,455.0,34298
1,0-1-1,1:30:46,0.22,0.24,92,33.18,455.0,34303
1,0-1-1,1:30:50,0.22,0.24,104,33.16,455.0,34307
1,0-1-1,1:30:53,0.22,0.24,103,33.19,455.0,34298
1,0-1-1,1:30:56,0.22,0.24,96,33.11,455.0,34315
1,0-1-1,1:30:59,0.22,0.24,105,33.17,455.0,34318
1,0-1-1,1:31:2,0.22,0.24,14,33.14,455.0,34319
1,0-1-1,1:31:5,0.22,0.24,104,33.11,455.0,34307
1,0-1-1,1:31:9,0.22,0.24,6,33.16,455.0,34294
1,0-1-1,1:31:12,0.22,0.24,94,33.1,456.0,34303
1,0-1-1,1:31:15,0.22,0.24,29,33.07,457.0,34298
1,0-1-1,1:31:18,0.22,0.24,111,33.07,457.0,34295
1,0-1-1,1:31:21,0.22,0.24,90,33.08,457.0,34303
1,0-1-1,1:31:25,0.22,0.24,98,33.09,458.0,34298
1,0-1-1,1:31:28,0.22,0.24,90,33.07,458.0,34303
1,0-1-1,1:31:31,0.22,0.24,97,33.05,458.0,34290
1,0-1-1,1:31:34,0.22,0.24,95,33.07,458.0,34279
1,0-1-1,1:31:37,0.22,0.24,97,33.06,459.0,34271
1,0-1-1,1:31:40,0.22,0.24,95,33.07,460.0,34262
1,0-1-1,1:31:44,0.22,0.24,70,33.01,459.0,34263
1,0-1-1,1:31:47,0.22,0.24,90,33.01,459.0,34258
1,0-1-1,1:31:50,0.22,0.24,4,33.01,461.0,34255
1,0-1-1,1:31:53,0.22,0.24,99,33.02,461.0,34231
1,0-1-1,1:31:56,0.22,0.24,6,32.98,461.0,34234
1,0-1-1,1:32:0,0.22,0.24,99,33.03,462.0,34235
1,0-1-1,1:32:3,0.22,0.24,57,33.01,462.0,34246
1,0-1-1,1:32:6,0.22,0.24,99,32.97,463.0,34235
1,0-1-1,1:32:9,0.22,0.24,85,32.98,463.0,34231
1,0-1-1,1:32:12,0.22,0.24,103,33.0,463.0,34222
1,0-1-1,1:32:15,0.22,0.24,88,33.02,463.0,34235
1,0-1-1,1:32:19,0.22,0.24,104,32.94,464.0,34226
1,0-1-1,1:32:22,0.22,0.24,102,32.94,464.0,34231
1,0-1-1,1:32:25,0.22,0.24,93,32.91,464.0,34235
1,0-1-1,1:32:28,0.22,0.24,97,32.88,464.0,34230
1,0-1-1,1:32:31,0.22,0.24,44,32.89,464.0,34231
1,0-1-1,1:32:35,0.22,0.24,98,32.97,463.0,34226
1,0-1-1,1:32:38,0.22,0.24,9,32.94,464.0,34239
1,0-1-1,1:32:41,0.22,0.24,96,32.94,465.0,34239
1,0-1-1,1:32:44,0.22,0.24,6,32.94,465.0,34230
1,0-1-1,1:32:47,0.22,0.24,108,32.9,465.0,34227
1,0-1-1,1:32:50,0.22,0.24,90,32.9,465.0,34238
1,0-1-1,1:32:54,0.22,0.24,103,32.86,465.0,34231
1,0-1-1,1:32:57,0.22,0.24,94,32.85,465.0,34239
1,0-1-1,1:33:0,0.22,0.24,102,32.86,466.0,34230
1,0-1-1,1:33:3,0.22,0.24,99,32.89,467.0,34227
1,0-1-1,1:33:6,0.22,0.24,98,32.81,467.0,34218
1,0-1-1,1:33:10,0.22,0.24,101,32.87,467.0,34227
1,0-1-1,1:33:13,0.22,0.24,96,32.88,466.0,34215
1,0-1-1,1:33:16,0.22,0.24,101,32.88,466.0,34226
1,0-1-1,1:33:19,0.22,0.24,29,32.85,467.0,34223
1,0-1-1,1:33:22,0.22,0.24,92,32.79,468.0,34222
1,0-1-1,1:33:25,0.22,0.24,7,32.85,468.0,34231
1,0-1-1,1:33:29,0.22,0.24,106,32.85,469.0,34235
1,0-1-1,1:33:32,0.22,0.24,33,32.84,469.0,34242
1,0-1-1,1:33:35,0.22,0.24,103,32.87,468.0,34235
1,0-1-1,1:33:38,0.22,0.24,102,32.81,467.0,34254
1,0-1-1,1:33:41,0.22,0.24,92,32.81,467.0,34255
1,0-1-1,1:33:45,0.22,0.24,91,32.78,467.0,34267
1,0-1-1,1:33:48,0.22,0.24,100,32.78,468.0,34266
1,0-1-1,1:33:51,0.22,0.24,95,32.75,468.0,34259
1,0-1-1,1:33:54,0.22,0.24,95,32.84,468.0,34242
1,0-1-1,1:33:57,0.22,0.24,91,32.76,469.0,34239
1,0-1-1,1:34:0,0.22,0.24,73,32.78,468.0,34243
1,0-1-1,1:34:4,0.22,0.24,101,32.8,468.0,34238
1,0-1-1,1:34:7,0.22,0.24,10,32.78,468.0,34243
1,0-1-1,1:34:10,0.22,0.24,103,32.75,468.0,34242
1,0-1-1,1:34:13,0.22,0.24,5,32.69,468.0,34243
1,0-1-1,1:34:16,0.22,0.24,97,32.73,469.0,34231
1,0-1-1,1:34:20,0.22,0.24,62,32.71,469.0,34238
1,0-1-1,1:34:23,0.22,0.24,37,32.73,469.0,34235
1,0-1-1,1:34:26,0.22,0.24,4,32.66,470.0,34230
1,0-1-1,1:34:29,0.22,0.24,7,32.73,471.0,34215
1,0-1-1,1:34:32,0.22,0.24,6,32.8,472.0,34231
1,0-1-1,1:34:35,0.22,0.24,5,32.8,474.0,34230
1,0-1-1,1:34:39,0.22,0.24,4,32.78,474.0,34235
1,0-1-1,1:34:42,0.22,0.24,6,32.82,474.0,34226
1,0-1-1,1:34:45,0.22,0.24,4,32.84,475.0,34231
1,0-1-1,1:34:48,0.22,0.24,37,32.79,477.0,34243
1,0-1-1,1:34:51,0.22,0.24,2,32.83,478.0,34246
1,0-1-1,1:34:55,0.22,0.24,119,32.8,477.0,34255
1,0-1-1,1:34:58,0.22,0.24,49,32.79,476.0,34262
1,0-1-1,1:35:1,0.22,0.24,23,32.76,474.0,34263
1,0-1-1,1:35:4,0.22,0.24,98,32.78,474.0,34267
1,0-1-1,1:35:7,0.22,0.24,89,32.76,473.0,34254
1,0-1-1,1:35:10,0.22,0.24,96,32.8,474.0,34263
1,0-1-1,1:35:14,0.22,0.24,85,32.76,473.0,34274
1,0-1-1,1:35:17,0.22,0.24,83,32.75,474.0,34267
1,0-1-1,1:35:20,0.22,0.24,80,32.77,474.0,34263
1,0-1-1,1:35:23,0.22,0.24,85,32.7,474.0,34274
1,0-1-1,1:35:26,0.22,0.24,91,32.66,474.0,34287
1,0-1-1,1:35:29,0.22,0.24,46,32.65,474.0,34282
1,0-1-1,1:35:33,0.22,0.24,92,32.67,475.0,34287
1,0-1-1,1:35:36,0.22,0.24,9,32.68,476.0,34287
1,0-1-1,1:35:39,0.22,0.24,94,32.68,476.0,34286
1,0-1-1,1:35:42,0.22,0.24,5,32.68,477.0,34291
1,0-1-1,1:35:45,0.22,0.24,90,32.75,478.0,34278
1,0-1-1,1:35:49,0.22,0.24,84,32.8,479.0,34291
1,0-1-1,1:35:52,0.22,0.24,88,32.82,480.0,34291
1,0-1-1,1:35:55,0.22,0.24,77,32.82,479.0,34298
1,0-1-1,1:35:58,0.22,0.24,86,32.82,478.0,34295
1,0-1-1,1:36:1,0.22,0.24,89,32.81,478.0,34306
1,0-1-1,1:36:4,0.22,0.24,88,32.81,478.0,34307
1,0-1-1,1:36:8,0.22,0.24,86,32.76,478.0,34295
1,0-1-1,1:36:11,0.22,0.24,79,32.73,478.0,34286
1,0-1-1,1:36:14,0.22,0.24,94,32.75,479.0,34303
1,0-1-1,1:36:17,0.22,0.24,3,32.68,480.0,34302
1,0-1-1,1:36:20,0.22,0.24,86,32.75,480.0,34299
1,0-1-1,1:36:24,0.22,0.24,2,32.78,481.0,34303
1,0-1-1,1:36:27,0.22,0.24,88,32.74,481.0,34302
1,0-1-1,1:36:30,0.22,0.24,50,32.73,482.0,34307
1,0-1-1,1:36:33,0.22,0.24,92,32.65,482.0,34306
1,0-1-1,1:36:36,0.22,0.24,80,32.62,483.0,34311
1,0-1-1,1:36:39,0.22,0.24,92,32.65,484.0,34299
1,0-1-1,1:36:43,0.22,0.24,84,32.63,485.0,34290
1,0-1-1,1:36:46,0.22,0.24,89,32.61,484.0,34299
1,0-1-1,1:36:49,0.22,0.24,90,32.61,483.0,34310
1,0-1-1,1:36:52,0.22,0.24,81,32.56,483.0,34331
1,0-1-1,1:36:55,0.22,0.24,90,32.59,482.0,34319
1,0-1-1,1:36:59,0.22,0.24,32,32.59,483.0,34310
1,0-1-1,1:37:2,0.22,0.24,87,32.62,484.0,34303
1,0-1-1,1:37:5,0.22,0.24,2,32.57,484.0,34298
1,0-1-1,1:37:8,0.22,0.24,89,32.59,484.0,34291
1,0-1-1,1:37:11,0.22,0.24,15,32.58,483.0,34283
1,0-1-1,1:37:14,0.22,0.24,89,32.56,483.0,34290
1,0-1-1,1:37:18,0.22,0.24,82,32.59,482.0,34291
1,0-1-1,1:37:21,0.22,0.24,87,32.54,482.0,34298
1,0-1-1,1:37:24,0.22,0.24,86,32.55,482.0,34299
1,0-1-1,1:37:27,0.22,0.24,86,32.54,482.0,34279
1,0-1-1,1:37:30,0.22,0.24,84,32.52,482.0,34294
1,0-1-1,1:37:34,0.22,0.24,87,32.54,483.0,34287
1,0-1-1,1:37:37,0.22,0.24,96,32.51,483.0,34278
1,0-1-1,1:37:40,0.22,0.24,73,32.48,483.0,34287
1,0-1-1,1:37:43,0.22,0.24,95,32.48,483.0,34295
1,0-1-1,1:37:46,0.22,0.24,1,32.49,484.0,34290
1,0-1-1,1:37:49,0.22,0.24,85,32.48,484.0,34279
1,0-1-1,1:37:53,0.22,0.24,5,32.48,485.0,34294
1,0-1-1,1:37:56,0.22,0.24,90,32.49,486.0,34295
1,0-1-1,1:37:59,0.22,0.24,52,32.49,486.0,34295
1,0-1-1,1:38:2,0.22,0.24,91,32.51,486.0,34298
1,0-1-1,1:38:5,0.22,0.24,84,32.51,485.0,34267
1,0-1-1,1:38:9,0.22,0.24,88,32.45,486.0,34266
1,0-1-1,1:38:12,0.22,0.24,79,32.48,487.0,34275
1,0-1-1,1:38:15,0.22,0.24,95,32.45,487.0,34267
1,0-1-1,1:38:18,0.22,0.24,86,32.51,487.0,34266
1,0-1-1,1:38:21,0.22,0.24,82,32.51,486.0,34267
1,0-1-1,1:38:24,0.22,0.24,90,32.46,487.0,34274
1,0-1-1,1:38:28,0.22,0.24,53,32.46,488.0,34271
1,0-1-1,1:38:31,0.22,0.24,92,32.46,489.0,34251
1,0-1-1,1:38:34,0.22,0.24,4,32.46,489.0,34238
1,0-1-1,1:38:37,0.22,0.24,95,32.46,490.0,34239
1,0-1-1,1:38:40,0.22,0.24,6,32.48,491.0,34214
1,0-1-1,1:38:44,0.22,0.24,90,32.46,490.0,34215
1,0-1-1,1:38:47,0.22,0.24,51,32.39,491.0,34211
1,0-1-1,1:38:50,0.22,0.24,85,32.44,491.0,34206
1,0-1-1,1:38:53,0.22,0.24,77,32.39,491.0,34199
1,0-1-1,1:38:56,0.22,0.24,94,32.35,492.0,34178
1,0-1-1,1:39:0,0.22,0.24,80,32.41,493.0,34179
1,0-1-1,1:39:3,0.22,0.24,86,32.38,493.0,34183
1,0-1-1,1:39:6,0.22,0.24,88,32.36,493.0,34186
1,0-1-1,1:39:9,0.22,0.24,80,32.39,493.0,34183
1,0-1-1,1:39:12,0.22,0.24,83,32.42,494.0,34158
1,0-1-1,1:39:15,0.22,0.24,53,32.46,495.0,34155
1,0-1-1,1:39:19,0.22,0.24,95,32.55,496.0,34159
1,0-1-1,1:39:22,0.22,0.24,10,32.64,496.0,34154
1,0-1-1,1:39:25,0.22,0.24,92,32.62,495.0,34147
1,0-1-1,1:39:28,0.22,0.24,9,32.63,495.0,34162
1,0-1-1,1:39:31,0.22,0.24,85,32.58,495.0,34155
1,0-1-1,1:39:35,0.22,0.24,59,32.61,496.0,34167
1,0-1-1,1:39:38,0.22,0.24,90,32.51,496.0,34170
1,0-1-1,1:39:41,0.22,0.24,76,32.55,496.0,34175
1,0-1-1,1:39:44,0.22,0.24,89,32.48,497.0,34174
1,0-1-1,1:39:47,0.22,0.24,74,32.44,498.0,34171
1,0-1-1,1:39:50,0.22,0.24,90,32.47,498.0,34203
1,0-1-1,1:39:54,0.22,0.24,90,32.43,498.0,34222
1,0-1-1,1:39:57,0.22,0.24,89,32.44,499.0,34243
1,0-1-1,1:40:0,0.22,0.24,91,32.44,499.0,34246
1,0-1-1,1:40:3,0.22,0.24,43,32.41,499.0,34239
1,0-1-1,1:40:6,0.22,0.24,84,32.41,499.0,34239
1,0-1-1,1:40:10,0.22,0.24,8,32.4,500.0,34254
1,0-1-1,1:40:13,0.22,0.24,85,32.41,501.0,34271
1,0-1-1,1:40:16,0.22,0.24,5,32.43,501.0,34274
1,0-1-1,1:40:19,0.22,0.24,97,32.43,502.0,34279
1,0-1-1,1:40:22,0.22,0.24,67,32.4,502.0,34279
1,0-1-1,1:40:26,0.22,0.24,79,32.43,503.0,34274
1,0-1-1,1:40:29,0.22,0.24,80,32.4,502.0,34275
1,0-1-1,1:40:32,0.22,0.24,95,32.39,502.0,34274
1,0-1-1,1:40:35,0.22,0.24,82,32.36,502.0,34295
1,0-1-1,1:40:38,0.22,0.24,82,32.39,502.0,34287
1,0-1-1,1:40:41,0.22,0.24,87,32.36,503.0,34274
1,0-1-1,1:40:45,0.22,0.24,79,32.36,504.0,34279
1,0-1-1,1:40:48,0.22,0.24,95,32.39,505.0,34278
1,0-1-1,1:40:51,0.22,0.24,29,32.38,505.0,34287
1,0-1-1,1:40:54,0.22,0.24,85,32.3,507.0,34287
1,0-1-1,1:40:57,0.22,0.24,4,32.3,507.0,34286
1,0-1-1,1:41:1,0.22,0.24,91,32.38,507.0,34283
1,0-1-1,1:41:4,0.22,0.24,4,32.35,507.0,34278
1,0-1-1,1:41:7,0.22,0.24,90,32.36,506.0,34279
1,0-1-1,1:41:10,0.22,0.24,67,32.3,506.0,34287
1,0-1-1,1:41:13,0.22,0.24,89,32.34,506.0,34290
1,0-1-1,1:41:17,0.22,0.24,79,32.31,505.0,34291
1,0-1-1,1:41:20,0.22,0.24,84,32.28,506.0,34278
1,0-1-1,1:41:23,0.22,0.24,77,32.3,507.0,34279
1,0-1-1,1:41:26,0.22,0.24,86,32.28,508.0,34287
1,0-1-1,1:41:29,0.22,0.24,85,32.26,506.0,34282
1,0-1-1,1:41:32,0.22,0.24,80,32.31,506.0,34259
1,0-1-1,1:41:36,0.22,0.24,87,32.25,506.0,34258
1,0-1-1,1:41:39,0.22,0.24,30,32.29,505.0,34247
1,0-1-1,1:41:42,0.22,0.24,82,32.32,506.0,34247
1,0-1-1,1:41:45,0.22,0.24,2,32.26,507.0,34266
1,0-1-1,1:41:48,0.22,0.24,93,32.29,507.0,34255
1,0-1-1,1:41:52,0.22,0.24,4,32.24,506.0,34254
1,0-1-1,1:41:55,0.22,0.24,76,32.31,506.0,34247
1,0-1-1,1:41:58,0.22,0.24,65,32.26,506.0,34251
1,0-1-1,1:42:1,0.22,0.24,84,32.29,507.0,34254
1,0-1-1,1:42:4,0.22,0.24,78,32.31,508.0,34255
1,0-1-1,1:42:7,0.22,0.24,93,32.31,508.0,34254
1,0-1-1,1:42:11,0.22,0.24,85,32.23,510.0,34239
1,0-1-1,1:42:14,0.22,0.24,78,32.29,511.0,34243
1,0-1-1,1:42:17,0.22,0.24,92,32.27,512.0,34226
1,0-1-1,1:42:20,0.22,0.24,77,32.32,512.0,34211
1,0-1-1,1:42:23,0.22,0.24,84,32.36,512.0,34206
1,0-1-1,1:42:27,0.22,0.24,28,32.32,514.0,34211
1,0-1-1,1:42:30,0.22,0.24,85,32.29,513.0,34203
1,0-1-1,1:42:33,0.22,0.24,14,32.23,513.0,34190
1,0-1-1,1:42:36,0.22,0.24,87,32.32,512.0,34183
1,0-1-1,1:42:39,0.22,0.24,101,32.32,514.0,34174
1,0-1-1,1:42:43,0.22,0.24,99,32.31,514.0,34175
1,0-1-1,1:42:46,0.22,0.24,104,32.31,514.0,34183
1,0-1-1,1:42:49,0.22,0.24,60,32.25,514.0,34198
1,0-1-1,1:42:52,0.22,0.24,44,32.32,514.0,34207
1,0-1-1,1:42:55,0.22,0.24,57,32.26,513.0,34214
1,0-1-1,1:42:58,0.22,0.24,35,32.29,514.0,34223
1,0-1-1,1:43:2,0.22,0.24,52,32.31,515.0,34243
1,0-1-1,1:43:5,0.22,0.24,54,32.32,515.0,34250
1,0-1-1,1:43:8,0.22,0.24,39,32.28,516.0,34255
1,0-1-1,1:43:11,0.22,0.24,54,32.31,517.0,34262
1,0-1-1,1:43:14,0.22,0.24,112,32.26,517.0,34275
1,0-1-1,1:43:18,0.22,0.24,105,32.31,517.0,34271
1,0-1-1,1:43:21,0.22,0.24,6,32.3,517.0,34278
1,0-1-1,1:43:24,0.22,0.24,102,32.27,518.0,34275
1,0-1-1,1:43:27,0.22,0.24,6,32.25,519.0,34290
1,0-1-1,1:43:30,0.22,0.24,105,32.31,520.0,34287
1,0-1-1,1:43:33,0.22,0.24,68,32.22,520.0,34287
1,0-1-1,1:43:37,0.22,0.24,106,32.31,521.0,34294
1,0-1-1,1:43:40,0.22,0.24,110,32.22,521.0,34303
1,0-1-1,1:43:43,0.22,0.24,103,32.16,521.0,34290
1,0-1-1,1:43:46,0.22,0.24,109,32.27,522.0,34275
1,0-1-1,1:43:49,0.22,0.24,112,32.24,522.0,34283
1,0-1-1,1:43:53,0.22,0.24,105,32.21,523.0,34270
1,0-1-1,1:43:56,0.22,0.24,100,32.25,523.0,34255
1,0-1-1,1:43:59,0.22,0.24,82,32.25,524.0,34250
1,0-1-1,1:44:2,0.22,0.24,43,32.24,525.0,34251
1,0-1-1,1:44:5,0.22,0.24,81,32.19,525.0,34251
1,0-1-1,1:44:9,0.22,0.24,41,32.21,526.0,34254
1,0-1-1,1:44:12,0.22,0.24,104,32.21,526.0,34255
1,0-1-1,1:44:15,0.22,0.24,109,32.25,526.0,34262
1,0-1-1,1:44:18,0.22,0.24,105,32.27,526.0,34255
1,0-1-1,1:44:21,0.22,0.24,77,32.25,527.0,34271
1,0-1-1,1:44:24,0.22,0.24,112,32.27,529.0,34274
